document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y
2024-01-11,M1240203,WILMOT SCHOOL DISTRICT NO 54-7,12055800,01,2024-01-19,M449589,6680.09,12.0,EDUCATION,,
2024-01-11,M1240203,WOUNDED KNEE DISTRICT SCHOOL,12038677,01,2024-01-19,M449589,2770.95,12.0,EDUCATION,,
2024-01-11,M1240204,ABERDEEN SCHOOL DISTRICT,12055346,02,2024-01-19,M449590,15490.79,12.0,EDUCATION,,
2024-01-11,M1240204,HIGHMORE-HARROLD SCHOOL DISTRT,12152869,,2024-01-19,M449590,741.34,12.0,EDUCATION,,
2024-01-11,M1240204,BURKE SCHOOL DISTRICT NO 26-2,12055560,01,2024-01-19,M449590,423.13,12.0,EDUCATION,,
2024-01-11,M1240204,CANTON SCHOOL DISTRICT NO 41-1,12055648,02,2024-01-19,M449590,1179.42,12.0,EDUCATION,,
2024-01-11,M1240204,CHEYENNE-EAGLE BUTTE BIA SCHL,12039002,,2024-01-19,M449590,16450.98,12.0,EDUCATION,,
2024-01-11,M1240204,CRAZY HORSE SCHOOL,12033325,01,2024-01-19,M449590,8110.83,12.0,EDUCATION,,
2024-01-11,M1240204,DOUGLAS SCHOOL DIST NO 51-1,12055750,03,2024-01-19,M449590,10733.7,12.0,EDUCATION,,
2023-11-12,111223-312,SF CI&S LLC,12591480,01,2024-01-19,443692,75.0,,,09,HEALTH
2024-01-11,M1240204,EAST DAKOTA EDUCATIONAL COOP,12003510,,2024-01-19,M449590,769.66,12.0,EDUCATION,,
2024-01-11,M1240204,ESTELLINE SCHOOL DISTRICT 28-2,12031764,01,2024-01-19,M449590,544.3,12.0,EDUCATION,,
2024-01-11,M1240204,ETHAN SCHOOL DISTRICT 17-1,12055461,01,2024-01-19,M449590,1000.02,12.0,EDUCATION,,
2023-12-29,9311182880,LAWSON PRODUCTS INC,12223515,01,2024-01-19,444441,642.42,,,11,TRANSPORTATION
2024-01-11,M1240203,SAINT AGNES SCHOOL CHURCH,12030663,01,2024-01-19,M449589,1012.41,12.0,EDUCATION,,
2024-01-11,M1240201,OGLALA LAKOTA  COUNTY,12055542,01,2024-01-19,M449587,12420.02,12.0,EDUCATION,,
2023-12-14,66943,DOOLEY ENTERPRISES INC,12616694,,2024-01-19,443496,3884.21,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,SOUTH CENTRAL SCHOOL,12039490,03,2024-01-19,M449590,1504.19,12.0,EDUCATION,,
2024-01-11,M1240204,HOWARD SCHOOL DISTRICT 48-3,12055714,01,2024-01-19,M449590,868.42,12.0,EDUCATION,,
2024-01-11,M1240204,SPEARFISH SCHOOL DISTRICT 40-2,12031379,01,2024-01-19,M449590,3517.76,12.0,EDUCATION,,
2024-01-11,M1240204,ST FRANCIS INDIAN SCHOOL,12012555,01,2024-01-19,M449590,9964.5,12.0,EDUCATION,,
2023-12-18,DV-MRT2023-08B,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2024-01-19,444603,39.0,18.0,CORRECTIONS,,
2023-12-18,DV-MRT2023-11,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2024-01-19,444605,1560.0,18.0,CORRECTIONS,,
2023-12-19,904487728,EAST EIGHT LLC,12513249,,2024-01-19,444638,75.0,18.0,CORRECTIONS,,
2023-12-21,298405,ALCOHOL MONITORING SYSTEMS INC,12014087,,2024-01-19,444658,16.18,18.0,CORRECTIONS,,
2023-12-27,19577263,MCMASTER-CARR SUPPLY COMPANY,12016786,,2024-01-19,444656,40.82,18.0,CORRECTIONS,,
2023-12-27,S103367217.001,DAKOTA SUPPLY GROUP,12027834,,2024-01-19,444643,219.72,18.0,CORRECTIONS,,
2023-12-28,10385038,COLE PAPERS INC,12027125,,2024-01-19,444626,633.15,18.0,CORRECTIONS,,
2023-12-29,143013355,SUMMIT FIRE PROTECTION,12605109,,2024-01-19,444629,520.25,18.0,CORRECTIONS,,
2023-12-29,17905,TRI COUNTY OIL & PROPANE INC,12046268,,2024-01-19,444619,8088.3,18.0,CORRECTIONS,,
2023-12-20,84349691,LIFE TECHNOLOGIES CORP,12170972,01,2024-01-19,443491,16832.02,,,29,ATTORNEY GENERAL
2023-12-20,84349682,LIFE TECHNOLOGIES CORP,12170972,01,2024-01-19,443490,152115.65,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,IRENE-WAKONDA SCHOOL DIST,12119000,01,2024-01-19,M449590,925.7,12.0,EDUCATION,,
2023-12-20,8-354-25201,FEDEX,12117623,01,2024-01-19,443489,14.47,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,HOT SPRINGS SCHOOL DIST 23-2,12055534,04,2024-01-19,M449590,1945.27,12.0,EDUCATION,,
2023-12-31,23120518,RIVERFRONT BROADCASTING LLC,12140242,,2024-01-19,444623,1224.0,18.0,CORRECTIONS,,
2024-01-11,M1240203,YANKTON SCHOOL DISTRICT 63-3,12055889,03,2024-01-19,M449589,55726.34,12.0,EDUCATION,,
2024-01-11,M1240203,RAPID CITY AREA SCHOOL DIST,12055761,02,2024-01-19,M449589,156777.04,12.0,EDUCATION,,
2024-01-11,M1240204,FAULKTON AREA SCHOOLS 24-4,12152866,,2024-01-19,M449590,521.32,12.0,EDUCATION,,
2024-01-11,M1240204,FLANDREAU INDIAN SCHOOL,US,03,2024-01-19,M449590,2394.21,12.0,EDUCATION,,
2024-01-11,M1240204,FREEMAN PUB SCHOOL DIST 33-1,12055599,01,2024-01-19,M449590,777.14,12.0,EDUCATION,,
2023-12-29,S103372449.001,DAKOTA SUPPLY GROUP,12027834,,2024-01-19,444617,337.16,18.0,CORRECTIONS,,
2024-01-10,2023-12A,SIOUX FALLS SPECIALTY HOSPITAL,12039607,02,2024-01-19,448685,140.0,18.0,CORRECTIONS,,
2024-01-10,A00231489-202410,UNIVERSITY OF SOUTH DAKOTA,USD,,2024-01-19,448688,675.6,18.0,CORRECTIONS,,
2023-11-15,436Q800002292,TETON GROUP LLC,12625900,,2024-01-19,442769,75.0,,,09,HEALTH
2024-01-10,A00517692-202410,UNIVERSITY OF SOUTH DAKOTA,USD,,2024-01-19,448687,675.6,18.0,CORRECTIONS,,
2024-01-16,2024-02,TPJP LLC,12579045,,2024-01-19,447780,2842.42,18.0,CORRECTIONS,,
2024-01-11,M1240207,CENTER FOR CHILDREN & FAMILIES,12017948,01,2024-01-19,M449593,218.6,12.0,EDUCATION,,
2024-01-11,M1240207,AUGUSTANA COLLEGE,12029714,07,2024-01-19,M449593,143.67,12.0,EDUCATION,,
2024-01-01,21087000071,ARAMARK SERVICES INC,12126032,02,2024-01-19,444599,168140.7,18.0,CORRECTIONS,,
2024-01-11,M1240205,CENTER FOR CHILDREN & FAMILIES,12017948,01,2024-01-19,M449591,2144.59,12.0,EDUCATION,,
2024-01-03,12245562,ACME ELECTRIC,12027310,,2024-01-19,444634,53.97,18.0,CORRECTIONS,,
2024-01-11,M1240204,STANLEY COUNTY SCHOOL DISTRICT,12034408,01,2024-01-19,M449590,491.14,12.0,EDUCATION,,
2024-01-11,M1240204,TIOSPA ZINA TRIBAL SCHOOL,12037545,01,2024-01-19,M449590,7535.6,12.0,EDUCATION,,
2024-01-11,M1240204,TRI-VALLEY SCHOOL DIST NO 49-6,12031934,01,2024-01-19,M449590,2213.38,12.0,EDUCATION,,
2024-01-11,M1240204,WATERTOWN SCHOOL DISTRICT 14-4,12055437,08,2024-01-19,M449590,12983.55,12.0,EDUCATION,,
2024-01-11,M1240204,WAUBAY SCHOOL DISTRICT 18-3,12055500,03,2024-01-19,M449590,1420.16,12.0,EDUCATION,,
2024-01-11,M1240204,WESSINGTON SPRINGS SCHOOL,12055618,03,2024-01-19,M449590,576.6,12.0,EDUCATION,,
2024-01-11,M1240204,WOLSEY-WESSINGTON SCHOOL 2-6,12120190,01,2024-01-19,M449590,1483.9,12.0,EDUCATION,,
2024-01-11,M1240205,ABERDEENS FAMILY Y OF ABERDEEN,12030481,,2024-01-19,M449591,10227.54,12.0,EDUCATION,,
2024-01-11,M1240205,AUGUSTANA COLLEGE,12029714,07,2024-01-19,M449591,420.18,12.0,EDUCATION,,
2024-01-11,M1240205,BIG STONE SCHOOL DISTRICT 25-1,12039110,02,2024-01-19,M449591,489.31,12.0,EDUCATION,,
2024-01-11,M1240205,CITY OF DOLAND,12054466,01,2024-01-19,M449591,228.29,12.0,EDUCATION,,
2024-01-10,2023-11-12,SIOUX FALLS SPECIALTY HOSPITAL,12039607,02,2024-01-19,448686,515.0,18.0,CORRECTIONS,,
2024-01-08,35677292,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443421,99.93,18.0,CORRECTIONS,,
2024-01-08,35677285,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443433,130.21,18.0,CORRECTIONS,,
2024-01-11,M1240207,RAPID CITY CLUB FOR BOYS,12031338,01,2024-01-19,M449593,630.42,12.0,EDUCATION,,
2024-01-01,21084000023,ARAMARK SERVICES INC,12126032,02,2024-01-19,443441,76578.84,18.0,CORRECTIONS,,
2024-01-11,M1240203,PLATTE-GEDDES SCHOOL DIST 11-5,12114526,01,2024-01-19,M449589,4694.56,12.0,EDUCATION,,
2024-01-04,JJDPA2023-11A,DAVISON COUNTY SHERIFF,12054865,09,2024-01-19,443438,200.0,18.0,CORRECTIONS,,
2024-01-11,M1240207,CITY OF DOLAND,12054466,01,2024-01-19,M449593,46.61,12.0,EDUCATION,,
2024-01-11,M1240207,CITY OF SUMMIT,12055114,01,2024-01-19,M449593,92.04,12.0,EDUCATION,,
2024-01-11,M1240207,GOOD NEWS CHILDRENS CENTER,12037621,,2024-01-19,M449593,585.58,12.0,EDUCATION,,
2024-01-11,M1240207,LOWER BRULE SIOUX TRIBE,12029668,03,2024-01-19,M449593,153.11,12.0,EDUCATION,,
2024-01-11,M1240207,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2024-01-19,M449593,290.88,12.0,EDUCATION,,
2024-01-11,M1240207,M&M  DAY CARE LTD,12037108,01,2024-01-19,M449593,133.05,12.0,EDUCATION,,
2024-01-11,M1240207,THE CHILDRENS ARK INC,12009593,,2024-01-19,M449593,74.34,12.0,EDUCATION,,
2024-01-08,35677283,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443429,102.13,18.0,CORRECTIONS,,
2024-01-11,M1240207,USD BUSINESS OFFICE,USD,13,2024-01-19,M449593,448.4,12.0,EDUCATION,,
2023-11-12,SEPT23CON241336,MARSHALL COUNTY AUDITOR,12054327,,2024-01-19,444899,216.48,,,09,HEALTH
2024-01-11,M1240207,YMCA  SOUTH DAK GEN CONVENTION,12034472,01,2024-01-19,M449593,445.75,12.0,EDUCATION,,
2024-01-04,10385068,COLE PAPERS INC,12027125,,2024-01-19,444616,3884.31,18.0,CORRECTIONS,,
2024-01-05,DV-MRT2023-11A,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2024-01-19,444608,312.0,18.0,CORRECTIONS,,
2024-01-11,M1240207,BIG STONE SCHOOL DISTRICT 25-1,12039110,02,2024-01-19,M449593,52.51,12.0,EDUCATION,,
2024-01-08,35677241,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443417,64.54,18.0,CORRECTIONS,,
2024-01-08,35677251,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443428,84.13,18.0,CORRECTIONS,,
2024-01-08,35677268,GREATAMERICA FINANCIAL SRV COP,12025514,01,2024-01-19,443412,73.16,18.0,CORRECTIONS,,
2024-01-11,M1240204,REDFIELD PUBLIC SCHOOL,12055809,05,2024-01-19,M449590,1253.2,12.0,EDUCATION,,
2024-01-11,M1240204,OLDHAM-RAMONA-RUTLAND,12700768,,2024-01-19,M449590,974.3,12.0,EDUCATION,,
2024-01-11,M1240204,OGLALA LAKOTA  COUNTY,12055542,01,2024-01-19,M449590,51821.41,12.0,EDUCATION,,
2024-01-11,M1240203,PENNINGTON COUNTY JSC NSLP,12055008,A3,2024-01-19,M449589,10035.75,12.0,EDUCATION,,
2024-01-11,M1240204,JONES COUNTY SCHOOL DIST 37-3,12035533,01,2024-01-19,M449590,928.55,12.0,EDUCATION,,
2024-01-11,M1240204,KIMBALL SCHOOL DISTRICT 7-2,12055360,01,2024-01-19,M449590,3445.06,12.0,EDUCATION,,
2024-01-11,M1240204,LAKE PRESTON SCHOOL DIST 38-3,12055625,01,2024-01-19,M449590,551.5,12.0,EDUCATION,,
2024-01-11,M1240204,LANGFORD AREA SCHOOL DIST 45-5,12239839,01,2024-01-19,M449590,2256.42,12.0,EDUCATION,,
2024-01-11,M1240204,LEOLA SCHOOL DISTRICT 44-2,12055683,01,2024-01-19,M449590,4814.09,12.0,EDUCATION,,
2024-01-11,M1240204,MCLAUGHLIN SCHOOL DIST 15-2,12055446,01,2024-01-19,M449590,6620.25,12.0,EDUCATION,,
2024-01-11,M1240204,PLATTE-GEDDES SCHOOL DIST 11-5,12114526,01,2024-01-19,M449590,433.62,12.0,EDUCATION,,
2024-01-11,M1240204,PORCUPINE DAY SCHOOL,12040133,,2024-01-19,M449590,1607.97,12.0,EDUCATION,,
2024-01-11,M1240204,SANBORN CENTRAL SCHOOL DIST,12044063,01,2024-01-19,M449590,422.34,12.0,EDUCATION,,
2024-01-11,M1240204,SCOTLAND SCHOOL DISTRICT 4-3,12055330,01,2024-01-19,M449590,1341.34,12.0,EDUCATION,,
2024-01-11,M1240204,SISSETON SCHOOL DISTRICT 54-2,12055787,01,2024-01-19,M449590,9325.73,12.0,EDUCATION,,
2024-01-11,M1240204,BROOKINGS SCHOOL DISTRICT 5-1,12055336,01,2024-01-19,M449590,10910.54,12.0,EDUCATION,,
2024-01-11,M1240204,BELLE FOURCHE SCHOOL DIST 9-1,12055366,01,2024-01-19,M449590,6578.39,12.0,EDUCATION,,
2024-01-11,M1240203,MCCOOK CENTRAL SCHOOL DISTRICT,12043055,01,2024-01-19,M449589,5853.54,12.0,EDUCATION,,
2024-01-11,M1240203,SUMMIT SCHOOL DISTRICT 54-6,12055794,01,2024-01-19,M449589,4061.97,12.0,EDUCATION,,
2024-01-08,IN4426810,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-19,443462,89.78,,,27,UNIFIED JUDICIAL SYSTEMS
2024-01-09,0868151,SUDS & DUDS INC,12049672,,2024-01-19,445916,43.5,,,27,UNIFIED JUDICIAL SYSTEMS
2024-01-09,IN1119544,A & B BUSINESS INC,12036980,,2024-01-19,445927,14.64,,,27,UNIFIED JUDICIAL SYSTEMS
2024-01-11,M1240203,MILLER SCHOOL DISTRICT 29-4,12152875,,2024-01-19,M449589,4256.52,12.0,EDUCATION,,
2024-01-11,M1240203,MOBRIDGE-POLLOCK SCHOOL DISTRT,12146630,01,2024-01-19,M449589,14347.41,12.0,EDUCATION,,
2024-01-11,M1240203,MT VERNON SCHOOL DISTRICT 17-3,12055474,01,2024-01-19,M449589,5023.78,12.0,EDUCATION,,
2024-01-11,M1240204,BISON SCHOOL DISTRICT 52-1,12055772,03,2024-01-19,M449590,731.98,12.0,EDUCATION,,
2024-01-11,M1240204,HITCHCOCK-TULARE SCHOOL 56-6,12016062,01,2024-01-19,M449590,667.24,12.0,EDUCATION,,
2024-01-11,M1240204,HANSON SCHOOL DISTRICT 30-1,12032136,01,2024-01-19,M449590,697.5,12.0,EDUCATION,,
2024-01-11,M1240204,CHILDRENS CARE HOSP & SCHOOL,12029968,03,2024-01-19,M449590,4394.77,12.0,EDUCATION,,
2024-01-11,M1240203,LYMAN SCHOOL DISTRICT NO 42-1,12032567,01,2024-01-19,M449589,6561.25,12.0,EDUCATION,,
2024-01-11,M1240203,MARION SCHOOL DISTRICT 60-3,12055853,02,2024-01-19,M449589,3039.78,12.0,EDUCATION,,
2024-01-11,M1240204,WALL SCHOOL DISTRICT 51-5,12055765,03,2024-01-19,M449590,933.8,12.0,EDUCATION,,
2024-01-11,M1240204,HILL CITY SCHOOL DIST 51-2,12055754,03,2024-01-19,M449590,1573.03,12.0,EDUCATION,,
2024-01-02,INV12013514,MARCO TECHNOLOGIES LLC,12201534,,2024-01-19,443509,76.89,,,31,SECRETARY OF STATE
2024-01-01,4058808,WASTE CONNECTIONS OF SD INC,12037175,01,2024-01-19,443508,101.14,,,31,SECRETARY OF STATE
2023-12-29,4974122923-1,BORNS GROUP,12044637,,2024-01-19,443507,400.06,,,31,SECRETARY OF STATE
2024-01-11,M1240204,CASTLEWOOD SCHOOL DIST 28-1,12055572,03,2024-01-19,M449590,715.76,12.0,EDUCATION,,
2023-12-16,7758945X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-19,443514,294.56,,,31,SECRETARY OF STATE
2024-01-11,M1240204,CHILDRENS HOME SOCIETY OF SD,12029711,03,2024-01-19,M449590,5774.62,12.0,EDUCATION,,
2024-01-11,M1240204,GREGORY SCHOOL DISTRICT 26-4,12055564,01,2024-01-19,M449590,1744.47,12.0,EDUCATION,,
2023-12-16,3554954534,STAPLES INC,12171650,,2024-01-19,444862,34.65,,,02,REVENUE
2023-12-16,3554954533,STAPLES INC,12171650,,2024-01-19,444372,42.51,,,02,REVENUE
2023-12-29,175268,DRIVELINE SERVICE INC,12044200,,2024-01-19,444454,416.2,,,11,TRANSPORTATION
2024-01-11,M1240204,CLARK SCHOOL DISTRICT 12-2,12055408,03,2024-01-19,M449590,2887.35,12.0,EDUCATION,,
2024-01-11,M1240204,CUSTER SCHOOL DISTRICT 16-1,12055455,03,2024-01-19,M449590,4983.27,12.0,EDUCATION,,
2024-01-11,M1240204,DEUBROOK AREA SCHOOL DISTRICT,12043962,03,2024-01-19,M449590,1263.56,12.0,EDUCATION,,
2024-01-11,M1240204,DEUEL SCHOOL DIST 19-4,12055506,01,2024-01-19,M449590,1858.74,12.0,EDUCATION,,
2024-01-11,M1240204,FLORENCE SCHOOL DISTRICT 14-1,12055431,01,2024-01-19,M449590,850.14,12.0,EDUCATION,,
2024-01-11,M1240204,GAYVILLE-VOLIN SCHOOL DISTRICT,12032407,01,2024-01-19,M449590,946.94,12.0,EDUCATION,,
2024-01-11,M1240203,NEWELL SCHOOL DISTRICT 9-2,12055373,01,2024-01-19,M449589,3971.53,12.0,EDUCATION,,
2024-01-11,M1240203,PIERRE SCHOOL DISTRICT 32-2,12055593,04,2024-01-19,M449589,45196.92,12.0,EDUCATION,,
2024-01-11,M1240204,NEWELL SCHOOL DISTRICT 9-2,12055373,01,2024-01-19,M449590,1162.45,12.0,EDUCATION,,
2024-01-11,M1240203,RAPID CITY CATHOLIC SCHOOL,12038555,01,2024-01-19,M449589,3646.66,12.0,EDUCATION,,
2023-12-31,460263333,ESKER INC,12015207,,2024-01-19,442802,99.04,9.0,HEALTH,,
2023-12-29,307NF-CON241815,NORTON SD SKILLED NURSING FACI,12618594,,2024-01-19,442794,20000.0,9.0,HEALTH,,
2023-12-28,101415,MAINE MOLECULAR QUALITY CNTRLS,12489569,,2024-01-19,444892,788.57,9.0,HEALTH,,
2024-01-08,87033310001-0124,MONTANA-DAKOTA UTILITIES,12020954,12,2024-01-19,443486,73.76,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,SIOUX VALLEY SCHOOL DISTRICT,12031449,02,2024-01-19,M449590,2729.4,12.0,EDUCATION,,
2024-01-04,IN1118149/118150,A & B BUSINESS INC,12036980,,2024-01-19,12036980,101.03,,,29,ATTORNEY GENERAL
2024-01-04,IN1118148,A & B BUSINESS INC,12036980,,2024-01-19,444668,73.67,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,LYMAN SCHOOL DISTRICT NO 42-1,12032567,01,2024-01-19,M449590,2067.78,12.0,EDUCATION,,
2024-01-04,117338 A,CHRISBRO 4 LLC,12608572,,2024-01-19,443498,77.0,,,29,ATTORNEY GENERAL
2024-01-02,GJ 12/13/23,"BANKS, BRIDGETTE R",12101972,,2024-01-19,444670,133.2,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,MCCOOK CENTRAL SCHOOL DISTRICT,12043055,01,2024-01-19,M449590,897.8,12.0,EDUCATION,,
2024-01-11,M1240204,MCCROSSAN BOYS RANCH,12032790,01,2024-01-19,M449590,2811.9,12.0,EDUCATION,,
2024-01-11,M1240204,MCINTOSH SCHOOL 15-1,12055443,03,2024-01-19,M449590,588.81,12.0,EDUCATION,,
2024-01-01,849504092,THOMSON WEST,12118604,13,2024-01-19,444663,5380.0,,,29,ATTORNEY GENERAL
2024-01-11,M1240204,MILLER SCHOOL DISTRICT 29-4,12152875,,2024-01-19,M449590,577.64,12.0,EDUCATION,,
2024-01-19,2841207,"NIELSON, HARLEE ANGEL",12693508,,2024-01-19,449249,220.0,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-19,2841208,"RAUSCH, TAYLYN",12711241,,2024-01-19,449250,220.0,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-19,2841210,"VANOVERBEKE, AVERY",12711180,,2024-01-19,449252,220.0,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-19,2841214,"IRVING, GABRIYELLE A",12711066,,2024-01-19,449256,220.0,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-11,M1240204,MOBRIDGE-POLLOCK SCHOOL DISTRT,12146630,01,2024-01-19,M449590,3172.73,12.0,EDUCATION,,
2024-01-11,M1240204,MT VERNON SCHOOL DISTRICT 17-3,12055474,01,2024-01-19,M449590,944.86,12.0,EDUCATION,,
2024-01-11,M1240204,ABBOTT HOUSE,12029902,,2024-01-19,M449590,3450.72,12.0,EDUCATION,,
2024-01-11,M1240203,WOONSOCKET SCHOOL DIST 55-4,12055803,03,2024-01-19,M449589,5312.57,12.0,EDUCATION,,
2024-01-11,1308,SODAK APPLICATING LLC,12677833,,2024-01-19,444673,2100.2,,,30,SCHOOL & PUBLIC LANDS
2024-01-11,M1240203,TIOSPA ZINA TRIBAL SCHOOL,12037545,01,2024-01-19,M449589,15450.6,12.0,EDUCATION,,
2024-01-02,014320,MISSOURI RIVER COFFEE COMPANY,12683258,,2024-01-19,443481,230.0,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-08,INV-84755,ALL-AROUND INC,12124293,,2024-01-19,443483,754.61,,,281,LEGISLATIVE RESEARCH COUNCIL
2024-01-11,M1240203,ROSHOLT SCHOOL DISTRICT 54-4,12055784,01,2024-01-19,M449589,5575.46,12.0,EDUCATION,,
2024-01-11,M1240203,SIOUX FALLS CATHOLIC SCHOOLS,12043502,01,2024-01-19,M449589,16059.99,12.0,EDUCATION,,
2024-01-11,M1240203,SIOUX VALLEY SCHOOL DISTRICT,12031449,02,2024-01-19,M449589,7479.7,12.0,EDUCATION,,
2023-12-29,20571223,CITY OF TYNDALL,12055134,,2024-01-19,444425,529.72,,,11,TRANSPORTATION
2024-01-11,M1240203,SOUTH CENTRAL SCHOOL,12039490,03,2024-01-19,M449589,2755.0,12.0,EDUCATION,,
2024-01-11,M1240203,TEA AREA SCHOOL DIST 41-5,12118926,01,2024-01-19,M449589,29738.87,12.0,EDUCATION,,
2024-01-11,M1240204,ALCESTER-HUDSON SCHOOL,12055874,03,2024-01-19,M449590,510.17,12.0,EDUCATION,,
2024-01-11,M1240203,TRI-VALLEY SCHOOL DIST NO 49-6,12031934,01,2024-01-19,M449589,8720.45,12.0,EDUCATION,,
2024-01-11,9953091914,CELLCO PARTNERSHIP,12207494,,2024-01-19,444674,40.01,,,30,SCHOOL & PUBLIC LANDS
2024-01-11,M1240203,VERMILLION SCHOOL DIST 13-1,12055419,03,2024-01-19,M449589,22647.98,12.0,EDUCATION,,
2024-01-11,M1240203,VIBORG-HURLEY SCHOOL DISTRICT6,12331131,,2024-01-19,M449589,5952.56,12.0,EDUCATION,,
2024-01-11,M1240203,WARNER SCHOOL DISTRICT 6-5,12031413,01,2024-01-19,M449589,5469.51,12.0,EDUCATION,,
2024-01-11,M1240203,WATERTOWN SCHOOL DISTRICT 14-4,12055437,08,2024-01-19,M449589,63095.42,12.0,EDUCATION,,
2024-01-11,M1240203,WEST CENTRAL SCHOOL DIST 49-7,12031968,01,2024-01-19,M449589,14438.94,12.0,EDUCATION,,
2023-12-29,255948,SHARE CORPORATION,12019873,03,2024-01-19,444542,75.74,,,11,TRANSPORTATION
2024-01-11,M1240203,WHITE RIVER SCHOOL DIST 47-1,12055703,01,2024-01-19,M449589,11146.3,12.0,EDUCATION,,
2024-01-11,M1240203,WOLSEY-WESSINGTON SCHOOL 2-6,12120190,01,2024-01-19,M449589,11287.33,12.0,EDUCATION,,
2024-01-17,11544,LODGEPOLE PROPANE LLC,12678298,,2024-01-19,447756,400.52,,,30,SCHOOL & PUBLIC LANDS
2023-12-12,24SC087670-DEC,BOYS & GIRLS CLUBS SIOUX EMPI,12041614,,2024-01-19,429645,4000.0,,,08,SOCIAL SERVICES
2024-01-19,2841205,"LESMEISTER, WYATT M",12711177,,2024-01-19,449247,220.0,281.0,LEGISLATIVE RESEARCH COUNCIL,,
2024-01-19,2841202,"JOHNSON, MADISON",12711159,,2024-01-19,449244,220.0,281.0,LEGISLATIVE RESEARCH COUNCIL,,
2024-01-11,M1240198,PIERRE SCHOOL DISTRICT 32-2,12055593,02,2024-01-19,M449584,14643.0,12.0,EDUCATION,,
2024-01-11,M1240198,RAPID CITY AREA SCHOOL DIST,12055761,02,2024-01-19,M449584,6752.0,12.0,EDUCATION,,
2024-01-11,M1240198,SIOUX FALLS SCHOOL DISTRICT,12055738,13,2024-01-19,M449584,15304.0,12.0,EDUCATION,,
2024-01-11,M1240198,SOUTH CENTRAL COOPERATIVE,12043328,,2024-01-19,M449584,5109.0,12.0,EDUCATION,,
2024-01-11,M1240198,SOUTHEAST AREA COOPERATIVE,12041070,01,2024-01-19,M449584,6476.0,12.0,EDUCATION,,
2024-01-11,M1240198,TEA AREA SCHOOL DIST 41-5,12118926,01,2024-01-19,M449584,1960.0,12.0,EDUCATION,,
2024-01-11,M1240198,WEST CENTRAL SCHOOL DIST 49-7,12031968,01,2024-01-19,M449584,4447.0,12.0,EDUCATION,,
2023-12-28,15385,ARC FABRICATORS LLC,12124530,,2024-01-19,444443,95.0,,,11,TRANSPORTATION
2024-01-11,M1240200,BURKE SCHOOL DISTRICT NO 26-2,12055560,01,2024-01-19,M449586,907.0,12.0,EDUCATION,,
2024-01-11,M1240201,BELLE FOURCHE SCHOOL DIST 9-1,12055366,01,2024-01-19,M449587,2878.43,12.0,EDUCATION,,
2024-01-11,M1240198,KADOKA AREA SCHOOL DIST 35-2,12011114,01,2024-01-19,M449584,3003.0,12.0,EDUCATION,,
2024-01-11,M1240201,BISON SCHOOL DISTRICT 52-1,12055772,03,2024-01-19,M449587,191.83,12.0,EDUCATION,,
2023-12-28,17890,TRI COUNTY OIL & PROPANE INC,12046268,,2024-01-19,444419,1080.18,,,11,TRANSPORTATION
2024-01-11,M1240201,BON HOMME SCHOOL DISTRICT 4-2,12032804,02,2024-01-19,M449587,2416.99,12.0,EDUCATION,,
2024-01-11,M1240201,COLOME CONSOLIDATED SCH 59-3,12032393,01,2024-01-19,M449587,340.19,12.0,EDUCATION,,
2024-01-11,M1240201,GREGORY SCHOOL DISTRICT 26-4,12055564,01,2024-01-19,M449587,658.46,12.0,EDUCATION,,
2024-01-09,25262,SOUTH DAKOTA RETAILERS ASSOC,12029030,,2024-01-19,445690,87.78,,,02,REVENUE
2024-01-11,M1240201,KIMBALL SCHOOL DISTRICT 7-2,12055360,01,2024-01-19,M449587,818.73,12.0,EDUCATION,,
2024-01-11,M1240201,LAKE PRESTON SCHOOL DIST 38-3,12055625,01,2024-01-19,M449587,1599.43,12.0,EDUCATION,,
2024-01-11,M1240201,LEOLA SCHOOL DISTRICT 44-2,12055683,01,2024-01-19,M449587,308.7,12.0,EDUCATION,,
